ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+1770,query1,(3.10.0.25)-randstrobemers,0.0955407586763519,0.145876516,0.129768239
query1+1780,query1,(3.10.0.25)-randstrobemers,0.10123904502870958,0.140509478,0.129768239
query1+1790,query1,(3.10.0.25)-randstrobemers,0.09764664559185107,0.139980173,0.129768239
query1+1800,query1,(3.10.0.25)-randstrobemers,0.09475907856352479,0.150707957,0.129768239
query1+1810,query1,(3.10.0.25)-randstrobemers,0.09761016436422305,0.146021027,0.129768239
query1+1820,query1,(3.10.0.25)-randstrobemers,0.09953657062260729,0.145719871,0.129768239
query1+1830,query1,(3.10.0.25)-randstrobemers,0.09716558425212707,0.142583366,0.129768239
query1+1840,query1,(3.10.0.25)-randstrobemers,0.09882519033933343,0.155953997,0.129768239
query1+1850,query1,(3.10.0.25)-randstrobemers,0.09828306731785912,0.14976801,0.129768239
query1+1860,query1,(3.10.0.25)-randstrobemers,0.09580356244339337,0.148609353,0.129768239
query1+1870,query1,(3.10.0.25)-randstrobemers,0.09815889029003783,0.166222908,0.129768239
query1+1880,query1,(3.10.0.25)-randstrobemers,0.09542542996923388,0.150219969,0.129768239
query1+1890,query1,(3.10.0.25)-randstrobemers,0.09532464909623346,0.1624677,0.129768239
query1+1900,query1,(3.10.0.25)-randstrobemers,0.0970119119725419,0.156225337,0.129768239
query1+1910,query1,(3.10.0.25)-randstrobemers,0.0958904109589041,0.145710143,0.129768239
query1+1920,query1,(3.10.0.25)-randstrobemers,0.09447236180904522,0.15637062,0.129768239
query1+1930,query1,(3.10.0.25)-randstrobemers,0.09392042011714805,0.1711556,0.129768239
query1+1940,query1,(3.10.0.25)-randstrobemers,0.09263179115008567,0.153748341,0.129768239
query1+1950,query1,(3.10.0.25)-randstrobemers,0.09299984902621912,0.141363794,0.129768239
query1+1960,query1,(3.10.0.25)-randstrobemers,0.10013572613482129,0.15879622,0.129768239
query1+1970,query1,(3.10.0.25)-randstrobemers,0.0948024530009048,0.144893498,0.129768239
query1+1980,query1,(3.10.0.25)-randstrobemers,0.09301857351386722,0.142445276,0.129768239
query1+1990,query1,(3.10.0.25)-randstrobemers,0.10496211931162511,0.142325241,0.129768239
query1+2000,query1,(3.10.0.25)-randstrobemers,0.09849977269283225,0.142859645,0.129768239
query1+2010,query1,(3.10.0.25)-randstrobemers,0.08995321225537053,0.141723299,0.129768239
query1+2020,query1,(3.10.0.25)-randstrobemers,0.09554492826579411,0.142084849,0.129768239
query1+2030,query1,(3.10.0.25)-randstrobemers,0.09446598519562918,0.142197811,0.129768239
query1+2040,query1,(3.10.0.25)-randstrobemers,0.09516120894091529,0.141801807,0.129768239
query1+2050,query1,(3.10.0.25)-randstrobemers,0.09469829964387821,0.142140073,0.129768239
query1+2060,query1,(3.10.0.25)-randstrobemers,0.09686839190413855,0.141744699,0.129768239
query1+2070,query1,(3.10.0.25)-randstrobemers,0.09796700802098572,0.14953894,0.129768239
query1+2080,query1,(3.10.0.25)-randstrobemers,0.10090634441087613,0.141742005,0.129768239
query1+2090,query1,(3.10.0.25)-randstrobemers,0.09568414161252958,0.142672824,0.129768239
query1+2100,query1,(3.10.0.25)-randstrobemers,0.09744521862062001,0.171448491,0.129768239
query1+2110,query1,(3.10.0.25)-randstrobemers,0.09671413475569869,0.142797117,0.129768239
query1+2120,query1,(3.10.0.25)-randstrobemers,0.10148055207026349,0.144262953,0.129768239
query1+2130,query1,(3.10.0.25)-randstrobemers,0.09465434083601286,0.142683033,0.129768239
query1+2140,query1,(3.10.0.25)-randstrobemers,0.09676449964940399,0.143718089,0.129768239
query1+2150,query1,(3.10.0.25)-randstrobemers,0.10137785376646888,0.14209034,0.129768239
query1+2160,query1,(3.10.0.25)-randstrobemers,0.10316541693925821,0.142240522,0.129768239
query1+2170,query1,(3.10.0.25)-randstrobemers,0.0929740619491312,0.142327786,0.129768239
query1+2180,query1,(3.10.0.25)-randstrobemers,0.09482585061405274,0.140679397,0.129768239
query1+2190,query1,(3.10.0.25)-randstrobemers,0.09511361351297004,0.141306486,0.129768239
query1+2200,query1,(3.10.0.25)-randstrobemers,0.09097786070906248,0.158917978,0.129768239
query1+2210,query1,(3.10.0.25)-randstrobemers,0.09836395670777749,0.141387969,0.129768239
query1+2220,query1,(3.10.0.25)-randstrobemers,0.09359258512996171,0.141092123,0.129768239
query1+2230,query1,(3.10.0.25)-randstrobemers,0.0959227791463476,0.142219963,0.129768239
query1+2240,query1,(3.10.0.25)-randstrobemers,0.0950125944584383,0.147082332,0.129768239
query1+2250,query1,(3.10.0.25)-randstrobemers,0.09683934161365243,0.140341172,0.129768239
query1+2260,query1,(3.10.0.25)-randstrobemers,0.09504550050556117,0.141320863,0.129768239
query1+2270,query1,(3.10.0.25)-randstrobemers,0.09382890617109382,0.143649249,0.129768239
query1+2280,query1,(3.10.0.25)-randstrobemers,0.09721661960467931,0.144195295,0.129768239
query1+2290,query1,(3.10.0.25)-randstrobemers,0.09927507047925896,0.144764846,0.129768239
query1+2300,query1,(3.10.0.25)-randstrobemers,0.09447945550794051,0.14186159,0.129768239
query1+2310,query1,(3.10.0.25)-randstrobemers,0.09593724859211585,0.141670159,0.129768239
query1+2320,query1,(3.10.0.25)-randstrobemers,0.09744029888423285,0.14077113,0.129768239
query1+2330,query1,(3.10.0.25)-randstrobemers,0.10020263424518744,0.142249318,0.129768239
query1+2340,query1,(3.10.0.25)-randstrobemers,0.09910273213025507,0.141855789,0.129768239
query1+2350,query1,(3.10.0.25)-randstrobemers,0.09423872464937948,0.141646385,0.129768239
query1+2360,query1,(3.10.0.25)-randstrobemers,0.09667825999294319,0.141495441,0.129768239
query1+2370,query1,(3.10.0.25)-randstrobemers,0.09907776041929144,0.143895312,0.129768239
query1+2380,query1,(3.10.0.25)-randstrobemers,0.09563952029705454,0.142652646,0.129768239
query1+2390,query1,(3.10.0.25)-randstrobemers,0.09122064308033465,0.140641005,0.129768239
query1+2400,query1,(3.10.0.25)-randstrobemers,0.09229368010929515,0.139944996,0.129768239
query1+2410,query1,(3.10.0.25)-randstrobemers,0.09981310299540334,0.140756753,0.129768239
query1+2420,query1,(3.10.0.25)-randstrobemers,0.09187493676009309,0.139814522,0.129768239
query1+2430,query1,(3.10.0.25)-randstrobemers,0.09090451502491569,0.142271981,0.129768239
query1+2440,query1,(3.10.0.25)-randstrobemers,0.1010742926312604,0.141253948,0.129768239
query1+2450,query1,(3.10.0.25)-randstrobemers,0.09813414019162885,0.141650854,0.129768239
query1+2460,query1,(3.10.0.25)-randstrobemers,0.09457959018875542,0.140047319,0.129768239
query1+2470,query1,(3.10.0.25)-randstrobemers,0.1014368540458785,0.141045175,0.129768239
query1+2480,query1,(3.10.0.25)-randstrobemers,0.0943320245645827,0.140835571,0.129768239
query1+2490,query1,(3.10.0.25)-randstrobemers,0.09851919008763978,0.141221627,0.129768239
query1+2500,query1,(3.10.0.25)-randstrobemers,0.09311903566047212,0.143114354,0.129768239
query1+2510,query1,(3.10.0.25)-randstrobemers,0.1010608879280004,0.148764413,0.129768239
query1+2520,query1,(3.10.0.25)-randstrobemers,0.09571155970673897,0.141199335,0.129768239
query1+2530,query1,(3.10.0.25)-randstrobemers,0.10277234671880484,0.148885281,0.129768239
query1+2540,query1,(3.10.0.25)-randstrobemers,0.09726413196539932,0.140501413,0.129768239
query1+2550,query1,(3.10.0.25)-randstrobemers,0.09091368761692875,0.142599767,0.129768239
query1+2560,query1,(3.10.0.25)-randstrobemers,0.09703640127227747,0.143329548,0.129768239
query1+2570,query1,(3.10.0.25)-randstrobemers,0.09647887323943662,0.14192048,0.129768239
query1+2580,query1,(3.10.0.25)-randstrobemers,0.09867459557526584,0.140453582,0.129768239
query1+2590,query1,(3.10.0.25)-randstrobemers,0.10230923694779116,0.143844216,0.129768239
query1+2600,query1,(3.10.0.25)-randstrobemers,0.09898005325830277,0.143454263,0.129768239
query1+2610,query1,(3.10.0.25)-randstrobemers,0.09480584972264246,0.142534204,0.129768239
query1+2620,query1,(3.10.0.25)-randstrobemers,0.10133602218300983,0.141455566,0.129768239
query1+2630,query1,(3.10.0.25)-randstrobemers,0.09220215878139816,0.141890023,0.129768239
query1+2640,query1,(3.10.0.25)-randstrobemers,0.09669467223424058,0.142412716,0.129768239
query1+2650,query1,(3.10.0.25)-randstrobemers,0.09694084278768234,0.139888551,0.129768239
query1+2660,query1,(3.10.0.25)-randstrobemers,0.09565523838292302,0.141050946,0.129768239
query1+2670,query1,(3.10.0.25)-randstrobemers,0.10015602194373144,0.141558049,0.129768239
query1+2680,query1,(3.10.0.25)-randstrobemers,0.09771822898302523,0.144867148,0.129768239
query1+2690,query1,(3.10.0.25)-randstrobemers,0.09834744054816606,0.140977167,0.129768239
query1+2700,query1,(3.10.0.25)-randstrobemers,0.10043229114305821,0.141583797,0.129768239
query1+2710,query1,(3.10.0.25)-randstrobemers,0.09632100262785527,0.140446931,0.129768239
query1+2720,query1,(3.10.0.25)-randstrobemers,0.09745293466223699,0.141424247,0.129768239
query1+2730,query1,(3.10.0.25)-randstrobemers,0.09873443149859382,0.141161714,0.129768239
query1+2740,query1,(3.10.0.25)-randstrobemers,0.09542023150478107,0.140999239,0.129768239
query1+2750,query1,(3.10.0.25)-randstrobemers,0.09979859013091641,0.141231085,0.129768239
query1+2760,query1,(3.10.0.25)-randstrobemers,0.09570923775870772,0.141578979,0.129768239
query1+2770,query1,(3.10.0.25)-randstrobemers,0.09692695214105794,0.141867561,0.129768239
query1+2780,query1,(3.10.0.25)-randstrobemers,0.1004121017187657,0.142355738,0.129768239
query1+2790,query1,(3.10.0.25)-randstrobemers,0.09205567559419124,0.140855198,0.129768239
query1+2800,query1,(3.10.0.25)-randstrobemers,0.09657541165774321,0.139776972,0.129768239
query1+2810,query1,(3.10.0.25)-randstrobemers,0.09872340425531916,0.141971957,0.129768239
query1+2820,query1,(3.10.0.25)-randstrobemers,0.09367255070557888,0.144731493,0.129768239
query1+2830,query1,(3.10.0.25)-randstrobemers,0.09620432061376943,0.14076605,0.129768239
query1+2840,query1,(3.10.0.25)-randstrobemers,0.09914184755174155,0.141050425,0.129768239
query1+2850,query1,(3.10.0.25)-randstrobemers,0.10093908501983628,0.141824941,0.129768239
query1+2860,query1,(3.10.0.25)-randstrobemers,0.09322761476693096,0.14092041,0.129768239
query1+2870,query1,(3.10.0.25)-randstrobemers,0.09837390162609837,0.139928887,0.129768239
query1+2880,query1,(3.10.0.25)-randstrobemers,0.09487838042000302,0.142816414,0.129768239
query1+2890,query1,(3.10.0.25)-randstrobemers,0.09789926600860542,0.140823639,0.129768239
query1+2900,query1,(3.10.0.25)-randstrobemers,0.09837881381532575,0.142040886,0.129768239
query1+2910,query1,(3.10.0.25)-randstrobemers,0.09947643979057591,0.141728039,0.129768239
query1+2920,query1,(3.10.0.25)-randstrobemers,0.09459868753154972,0.140353445,0.129768239
query1+2930,query1,(3.10.0.25)-randstrobemers,0.09859154929577464,0.141964262,0.129768239
query1+2940,query1,(3.10.0.25)-randstrobemers,0.09682467565248119,0.140475294,0.129768239
query1+2950,query1,(3.10.0.25)-randstrobemers,0.0927731430294502,0.141700306,0.129768239
query1+2960,query1,(3.10.0.25)-randstrobemers,0.09646431625006287,0.141465946,0.129768239
query1+2970,query1,(3.10.0.25)-randstrobemers,0.09884014120020171,0.14113807,0.129768239
