seed_name,query_name,ref_name,estimation,query_time,ref_time
7-mers,query1 | len_10000 ,query1+1705 | len_10039 +1705 ,0.007889349378339242,0.000324031,0.000039373
7-mers,query1 | len_10000 ,query1+1710 | len_9998 +1710 ,0.009606724707295107,0.000324031,0.000039583
7-mers,query1 | len_10000 ,query1+1715 | len_10002 +1715 ,0.013006503251625813,0.000324031,0.000058098
7-mers,query1 | len_10000 ,query1+1720 | len_10005 +1720 ,0.019306757365077778,0.000324031,0.000065472
7-mers,query1 | len_10000 ,query1+1725 | len_10031 +1725 ,0.00439582396723113,0.000324031,0.000042359
7-mers,query1 | len_10000 ,query1+1730 | len_10028 +1730 ,0.008992805755395683,0.000324031,0.000041107
7-mers,query1 | len_10000 ,query1+1735 | len_10023 +1735 ,0.0007995602418669731,0.000324031,0.000039793
7-mers,query1 | len_10000 ,query1+1740 | len_10017 +1740 ,0.012396900774806298,0.000324031,0.000040976
7-mers,query1 | len_10000 ,query1+1745 | len_9997 +1745 ,0.003702777082812109,0.000324031,0.000037159
7-mers,query1 | len_10000 ,query1+1750 | len_9935 +1750 ,0.004818551422978467,0.000324031,0.000034444
7-mers,query1 | len_10000 ,query1+1755 | len_9986 +1755 ,0.0021027335536197055,0.000324031,0.000035686
7-mers,query1 | len_10000 ,query1+1760 | len_9998 +1760 ,0.007405183628539978,0.000324031,0.000035025
7-mers,query1 | len_10000 ,query1+1765 | len_10017 +1765 ,0.01089727568107973,0.000324031,0.000033993
7-mers,query1 | len_10000 ,query1+1770 | len_10035 +1770 ,0.004295060680217749,0.000324031,0.000035656
7-mers,query1 | len_10000 ,query1+1775 | len_9989 +1775 ,0.01501726986033939,0.000324031,0.000033893
7-mers,query1 | len_10000 ,query1+1780 | len_10031 +1780 ,0.0008991458114790948,0.000324031,0.000034033
7-mers,query1 | len_10000 ,query1+1785 | len_9972 +1785 ,0.012725450901803607,0.000324031,0.000034785
7-mers,query1 | len_10000 ,query1+1790 | len_9996 +1790 ,0.004403522818254604,0.000324031,0.000033933
7-mers,query1 | len_10000 ,query1+1795 | len_10033 +1795 ,0.0010988462114779481,0.000324031,0.000033311
7-mers,query1 | len_10000 ,query1+1800 | len_10045 +1800 ,0.006489292667099286,0.000324031,0.000032971
7-mers,query1 | len_10000 ,query1+1805 | len_9953 +1805 ,0.00040118349129933303,0.000324031,0.000033022
7-mers,query1 | len_10000 ,query1+1810 | len_9952 +1810 ,0.00481444332998997,0.000324031,0.000033362
7-mers,query1 | len_10000 ,query1+1815 | len_9964 +1815 ,0.0052125100240577385,0.000324031,0.000032841
7-mers,query1 | len_10000 ,query1+1820 | len_9923 +1820 ,0.0016071518256240269,0.000324031,0.000032551
7-mers,query1 | len_10000 ,query1+1825 | len_10065 +1825 ,0.0005984142023637361,0.000324031,0.000032851
7-mers,query1 | len_10000 ,query1+1830 | len_10049 +1830 ,0.004791136397664321,0.000324031,0.000032821
7-mers,query1 | len_10000 ,query1+1835 | len_10042 +1835 ,0.0002995506739890165,0.000324031,0.000032922
7-mers,query1 | len_10000 ,query1+1840 | len_10005 +1840 ,0.0046016105636972945,0.000324031,0.000032891
7-mers,query1 | len_10000 ,query1+1845 | len_9983 +1845 ,0.0038055180011015975,0.000324031,0.00003253
7-mers,query1 | len_10000 ,query1+1850 | len_9914 +1850 ,0.006732991659129736,0.000324031,0.00003232
7-mers,query1 | len_10000 ,query1+1855 | len_10010 +1855 ,0.0017001700170017002,0.000324031,0.000032701
7-mers,query1 | len_10000 ,query1+1860 | len_10016 +1860 ,0.003599280143971206,0.000324031,0.000032591
7-mers,query1 | len_10000 ,query1+1865 | len_9996 +1865 ,0.011909527622097679,0.000324031,0.00003273
7-mers,query1 | len_10000 ,query1+1870 | len_10004 +1870 ,0.010604241696678672,0.000324031,0.0000321
7-mers,query1 | len_10000 ,query1+1875 | len_9954 +1875 ,0.0025072710861498344,0.000324031,0.000031819
7-mers,query1 | len_10000 ,query1+1880 | len_10034 +1880 ,0.008690440515433023,0.000324031,0.000031979
7-mers,query1 | len_10000 ,query1+1885 | len_9949 +1885 ,0.005517379746200531,0.000324031,0.00003269
7-mers,query1 | len_10000 ,query1+1890 | len_9982 +1890 ,0.009313970956434652,0.000324031,0.000031659
7-mers,query1 | len_10000 ,query1+1895 | len_9960 +1895 ,0.0017044315219570884,0.000324031,0.000031388
7-mers,query1 | len_10000 ,query1+1900 | len_10082 +1900 ,0.0018933731938216244,0.000324031,0.000031959
7-mers,query1 | len_10000 ,query1+1905 | len_10009 +1905 ,0.014402160324048608,0.000324031,0.000031619
7-mers,query1 | len_10000 ,query1+1910 | len_10027 +1910 ,0.0033974519110667,0.000324031,0.000038181
7-mers,query1 | len_10000 ,query1+1915 | len_10023 +1915 ,0.004997251511668582,0.000324031,0.000037038
7-mers,query1 | len_10000 ,query1+1920 | len_10048 +1920 ,0.0017967658215212617,0.000324031,0.000031589
7-mers,query1 | len_10000 ,query1+1925 | len_9981 +1925 ,0.001201862887475587,0.000324031,0.000031498
7-mers,query1 | len_10000 ,query1+1930 | len_10017 +1930 ,0.00569857535616096,0.000324031,0.000031198
7-mers,query1 | len_10000 ,query1+1935 | len_9956 +1935 ,0.0008022462896109105,0.000324031,0.000031949
7-mers,query1 | len_10000 ,query1+1940 | len_9962 +1940 ,0.0018045112781954887,0.000324031,0.000036909
7-mers,query1 | len_10000 ,query1+1945 | len_9991 +1945 ,0.002102207317683568,0.000324031,0.000047268
7-mers,query1 | len_10000 ,query1+1950 | len_9971 +1950 ,0.004709654792324265,0.000324031,0.000043932
7-mers,query1 | len_10000 ,query1+1955 | len_10044 +1955 ,0.009085463258785943,0.000324031,0.000040085
7-mers,query1 | len_10000 ,query1+1960 | len_10067 +1960 ,0,0.000324031,0.000040085
7-mers,query1 | len_10000 ,query1+1965 | len_9997 +1965 ,0.0015011258443832875,0.000324031,0.000041487
7-mers,query1 | len_10000 ,query1+1970 | len_10043 +1970 ,0.002196595277320154,0.000324031,0.000040325
7-mers,query1 | len_10000 ,query1+1975 | len_9996 +1975 ,0.018815052041633307,0.000324031,0.000040045
7-mers,query1 | len_10000 ,query1+1980 | len_9973 +1980 ,0.009518561194328942,0.000324031,0.000043832
7-mers,query1 | len_10000 ,query1+1985 | len_10041 +1985 ,0.003195366718258525,0.000324031,0.000046827
7-mers,query1 | len_10000 ,query1+1990 | len_9978 +1990 ,0.003305619553240509,0.000324031,0.000040786
7-mers,query1 | len_10000 ,query1+1995 | len_9969 +1995 ,0.0011023700957057674,0.000324031,0.00004319
7-mers,query1 | len_10000 ,query1+2000 | len_10068 +2000 ,0.00009972078181092939,0.000324031,0.000045976
7-mers,query1 | len_10000 ,query1+2005 | len_9993 +2005 ,0.018717781892798158,0.000324031,0.000047288
7-mers,query1 | len_10000 ,query1+2010 | len_10015 +2010 ,0.0020996850472429136,0.000324031,0.000051265
7-mers,query1 | len_10000 ,query1+2015 | len_9991 +2015 ,0.019820811852445067,0.000324031,0.000053229
7-mers,query1 | len_10000 ,query1+2020 | len_9948 +2020 ,0,0.000324031,0.000055082
7-mers,query1 | len_10000 ,query1+2025 | len_10003 +2025 ,0.0014006302836276324,0.000324031,0.000046276
7-mers,query1 | len_10000 ,query1+2030 | len_10040 +2030 ,0.004293988416217296,0.000324031,0.000042639
7-mers,query1 | len_10000 ,query1+2035 | len_10021 +2035 ,0.006397121295417063,0.000324031,0.000063067
7-mers,query1 | len_10000 ,query1+2040 | len_10000 +2040 ,0.0065039023414048425,0.000324031,0.000035536
7-mers,query1 | len_10000 ,query1+2045 | len_9967 +2045 ,0.00511150087697319,0.000324031,0.00003267
7-mers,query1 | len_10000 ,query1+2050 | len_9959 +2050 ,0.0010026570411590715,0.000324031,0.000032701
7-mers,query1 | len_10000 ,query1+2055 | len_9939 +2055 ,0.0010036633713052642,0.000324031,0.000032219
7-mers,query1 | len_10000 ,query1+2060 | len_10031 +2060 ,0.00879164793446226,0.000324031,0.000041236
7-mers,query1 | len_10000 ,query1+2065 | len_10005 +2065 ,0.00200070024508578,0.000324031,0.000035005
7-mers,query1 | len_10000 ,query1+2070 | len_9958 +2070 ,0.002005414619472576,0.000324031,0.000035116
7-mers,query1 | len_10000 ,query1+2075 | len_9863 +2075 ,0.0025187647977431868,0.000324031,0.000031849
7-mers,query1 | len_10000 ,query1+2080 | len_9931 +2080 ,0.001907726291480496,0.000324031,0.00003231
7-mers,query1 | len_10000 ,query1+2085 | len_9984 +2085 ,0.0002002803925495694,0.000324031,0.00003235
7-mers,query1 | len_10000 ,query1+2090 | len_10035 +2090 ,0.0005993107925885232,0.000324031,0.000032981
7-mers,query1 | len_10000 ,query1+2095 | len_9972 +2095 ,0,0.000324031,0.00004311
7-mers,query1 | len_10000 ,query1+2100 | len_10009 +2100 ,0.0016002400360054009,0.000324031,0.000039474
7-mers,query1 | len_10000 ,query1+2105 | len_9992 +2105 ,0.009309309309309309,0.000324031,0.000036457
7-mers,query1 | len_10000 ,query1+2110 | len_10040 +2110 ,0.0025963650888755742,0.000324031,0.000043721
7-mers,query1 | len_10000 ,query1+2115 | len_10032 +2115 ,0.002897102897102897,0.000324031,0.000043
7-mers,query1 | len_10000 ,query1+2120 | len_9941 +2120 ,0.00040142505895930555,0.000324031,0.000045124
7-mers,query1 | len_10000 ,query1+2125 | len_10008 +2125 ,0.003700740148029606,0.000324031,0.000045274
7-mers,query1 | len_10000 ,query1+2130 | len_10038 +2130 ,0.005492859282932188,0.000324031,0.000041587
7-mers,query1 | len_10000 ,query1+2135 | len_10060 +2135 ,0.004090183559457302,0.000324031,0.000043701
7-mers,query1 | len_10000 ,query1+2140 | len_9965 +2140 ,0.008720493158923471,0.000324031,0.000046767
7-mers,query1 | len_10000 ,query1+2145 | len_9966 +2145 ,0.0034078380274631653,0.000324031,0.000061094
7-mers,query1 | len_10000 ,query1+2150 | len_10013 +2150 ,0.006199690015499225,0.000324031,0.000033883
7-mers,query1 | len_10000 ,query1+2155 | len_10068 +2155 ,0.00658157159952134,0.000324031,0.000034344
7-mers,query1 | len_10000 ,query1+2160 | len_10058 +2160 ,0.0013967873890052879,0.000324031,0.000033532
7-mers,query1 | len_10000 ,query1+2165 | len_9973 +2165 ,0.00611191824056911,0.000324031,0.000035005
7-mers,query1 | len_10000 ,query1+2170 | len_9895 +2170 ,0.0005029422119398481,0.000324031,0.000033392
7-mers,query1 | len_10000 ,query1+2175 | len_9988 +2175 ,0.00020024028834601522,0.000324031,0.000039103
7-mers,query1 | len_10000 ,query1+2180 | len_9981 +2180 ,0.006109469678000901,0.000324031,0.000035436
7-mers,query1 | len_10000 ,query1+2185 | len_9964 +2185 ,0.00010024057738572574,0.000324031,0.000035556
7-mers,query1 | len_10000 ,query1+2190 | len_9970 +2190 ,0.008117045796171962,0.000324031,0.000037029
7-mers,query1 | len_10000 ,query1+2195 | len_9992 +2195 ,0.006106106106106106,0.000324031,0.000042549
7-mers,query1 | len_10000 ,query1+2200 | len_9957 +2200 ,0.00040110303334168964,0.000324031,0.000035906
7-mers,query1 | len_10000 ,query1+2205 | len_10096 +2205 ,0.0007966540529774945,0.000324031,0.000042089
7-mers,query1 | len_10000 ,query1+2210 | len_9977 +2210 ,0.002604557976458803,0.000324031,0.000036307
7-mers,query1 | len_10000 ,query1+2215 | len_10012 +2215 ,0.0032,0.000324031,0.000035065
7-mers,query1 | len_10000 ,query1+2220 | len_10023 +2220 ,0.0009994503023337165,0.000324031,0.000055323
7-mers,query1 | len_10000 ,query1+2225 | len_9915 +2225 ,0.0033160830025624278,0.000324031,0.000062657
7-mers,query1 | len_10000 ,query1+2230 | len_10074 +2230 ,0.0023925829927225603,0.000324031,0.000063417
7-mers,query1 | len_10000 ,query1+2235 | len_10006 +2235 ,0.00250075022506752,0.000324031,0.000069689
7-mers,query1 | len_10000 ,query1+2240 | len_10051 +2240 ,0.0043914366984380455,0.000324031,0.000062466
7-mers,query1 | len_10000 ,query1+2245 | len_9986 +2245 ,0.0031040352458195654,0.000324031,0.000062095
7-mers,query1 | len_10000 ,query1+2250 | len_9978 +2250 ,0.007612942001402384,0.000324031,0.000061805
7-mers,query1 | len_10000 ,query1+2255 | len_9942 +2255 ,0.00010035122930255896,0.000324031,0.000063999
7-mers,query1 | len_10000 ,query1+2260 | len_10051 +2260 ,0.002694745246768801,0.000324031,0.00006437
7-mers,query1 | len_10000 ,query1+2265 | len_9992 +2265 ,0.0024024024024024023,0.000324031,0.000063968
7-mers,query1 | len_10000 ,query1+2270 | len_10000 +2270 ,0.00840504302581549,0.000324031,0.000065021
7-mers,query1 | len_10000 ,query1+2275 | len_10053 +2275 ,0.0008981587745122499,0.000324031,0.000065702
7-mers,query1 | len_10000 ,query1+2280 | len_10078 +2280 ,0.002392106050034885,0.000324031,0.000067325
7-mers,query1 | len_10000 ,query1+2285 | len_10022 +2285 ,0.004097951024487756,0.000324031,0.000067676
7-mers,query1 | len_10000 ,query1+2290 | len_10014 +2290 ,0.00019998000199980003,0.000324031,0.000064319
7-mers,query1 | len_10000 ,query1+2295 | len_10047 +2295 ,0.004492138757174944,0.000324031,0.000068598
7-mers,query1 | len_10000 ,query1+2300 | len_10043 +2300 ,0.001996904797563776,0.000324031,0.000066424
7-mers,query1 | len_10000 ,query1+2305 | len_10029 +2305 ,0.0037967727431683067,0.000324031,0.000066383
7-mers,query1 | len_10000 ,query1+2310 | len_10010 +2310 ,0.009400940094009401,0.000324031,0.000077264
7-mers,query1 | len_10000 ,query1+2315 | len_10062 +2315 ,0.005486284289276808,0.000324031,0.000072334
7-mers,query1 | len_10000 ,query1+2320 | len_10025 +2320 ,0.0010992854644481086,0.000324031,0.000068878
7-mers,query1 | len_10000 ,query1+2325 | len_9968 +2325 ,0.004509921828021648,0.000324031,0.000083625
7-mers,query1 | len_10000 ,query1+2330 | len_10024 +2330 ,0.002298620827503498,0.000324031,0.000049963
7-mers,query1 | len_10000 ,query1+2335 | len_9930 +2335 ,0.005924289587307963,0.000324031,0.000069048
7-mers,query1 | len_10000 ,query1+2340 | len_9985 +2340 ,0.0052070294898112456,0.000324031,0.000072615
7-mers,query1 | len_10000 ,query1+2345 | len_10001 +2345 ,0.004602531392265746,0.000324031,0.000083735
7-mers,query1 | len_10000 ,query1+2350 | len_10000 +2350 ,0.00640384230538323,0.000324031,0.000071844
7-mers,query1 | len_10000 ,query1+2355 | len_9918 +2355 ,0.0019089721691952176,0.000324031,0.000061565
7-mers,query1 | len_10000 ,query1+2360 | len_9999 +2360 ,0.0002001300845549607,0.000324031,0.000079327
7-mers,query1 | len_10000 ,query1+2365 | len_9950 +2365 ,0.001504664459825459,0.000324031,0.000067656
7-mers,query1 | len_10000 ,query1+2370 | len_9909 +2370 ,0.00010051766597979596,0.000324031,0.000071383
7-mers,query1 | len_10000 ,query1+2375 | len_9982 +2375 ,0.000500751126690035,0.000324031,0.00008093
7-mers,query1 | len_10000 ,query1+2380 | len_9939 +2380 ,0,0.000324031,0.000050494
7-mers,query1 | len_10000 ,query1+2385 | len_10027 +2385 ,0.0034973769672745443,0.000324031,0.000063137
7-mers,query1 | len_10000 ,query1+2390 | len_9983 +2390 ,0.0019027590005507987,0.000324031,0.000051976
7-mers,query1 | len_10000 ,query1+2395 | len_10059 +2395 ,0.001995311019105103,0.000324031,0.000046937
7-mers,query1 | len_10000 ,query1+2400 | len_10024 +2400 ,0.0023985608634819106,0.000324031,0.000072034
7-mers,query1 | len_10000 ,query1+2405 | len_9995 +2405 ,0.000800680578491718,0.000324031,0.000075089
7-mers,query1 | len_10000 ,query1+2410 | len_10057 +2410 ,0.001097530556248441,0.000324031,0.000078025
7-mers,query1 | len_10000 ,query1+2415 | len_9980 +2415 ,0.0013020833333333333,0.000324031,0.000050924
7-mers,query1 | len_10000 ,query1+2420 | len_9990 +2420 ,0.005806387025728301,0.000324031,0.00007558
7-mers,query1 | len_10000 ,query1+2425 | len_9972 +2425 ,0.004909819639278557,0.000324031,0.000078195
7-mers,query1 | len_10000 ,query1+2430 | len_9947 +2430 ,0.0013042387760220718,0.000324031,0.000088575
7-mers,query1 | len_10000 ,query1+2435 | len_9995 +2435 ,0.007406295351048391,0.000324031,0.000073666
7-mers,query1 | len_10000 ,query1+2440 | len_9983 +2440 ,0.001602323368884883,0.000324031,0.000074027
7-mers,query1 | len_10000 ,query1+2445 | len_10030 +2445 ,0.0002997302427814966,0.000324031,0.000062696
7-mers,query1 | len_10000 ,query1+2450 | len_10007 +2450 ,0,0.000324031,0.000087994
7-mers,query1 | len_10000 ,query1+2455 | len_10084 +2455 ,0.0004982064567556796,0.000324031,0.000083795
7-mers,query1 | len_10000 ,query1+2460 | len_9943 +2460 ,0.002408308664893884,0.000324031,0.000074649
7-mers,query1 | len_10000 ,query1+2465 | len_10023 +2465 ,0.0015991204837339462,0.000324031,0.000048861
7-mers,query1 | len_10000 ,query1+2470 | len_9979 +2470 ,0.0038062803625982873,0.000324031,0.000075781
7-mers,query1 | len_10000 ,query1+2475 | len_9897 +2475 ,0.003821976364093538,0.000324031,0.000068006
7-mers,query1 | len_10000 ,query1+2480 | len_9993 +2480 ,0.003303137981082028,0.000324031,0.00007013
7-mers,query1 | len_10000 ,query1+2485 | len_10020 +2485 ,0.003598560575769692,0.000324031,0.000081371
7-mers,query1 | len_10000 ,query1+2490 | len_10046 +2490 ,0.0002994908655286014,0.000324031,0.00008061
7-mers,query1 | len_10000 ,query1+2495 | len_9977 +2495 ,0.005509641873278237,0.000324031,0.000071412
7-mers,query1 | len_10000 ,query1+2500 | len_9921 +2500 ,0.00030137123913807825,0.000324031,0.000078595
7-mers,query1 | len_10000 ,query1+2505 | len_9974 +2505 ,0.009918845807033363,0.000324031,0.000079077
7-mers,query1 | len_10000 ,query1+2510 | len_9986 +2510 ,0.00040052067687994393,0.000324031,0.000076713
7-mers,query1 | len_10000 ,query1+2515 | len_9990 +2515 ,0.0005005506056662329,0.000324031,0.000078406
7-mers,query1 | len_10000 ,query1+2520 | len_10011 +2520 ,0.0019000950047502376,0.000324031,0.00008095
7-mers,query1 | len_10000 ,query1+2525 | len_10046 +2525 ,0,0.000324031,0.00005935
7-mers,query1 | len_10000 ,query1+2530 | len_10008 +2530 ,0.00650130026005201,0.000324031,0.000072775
7-mers,query1 | len_10000 ,query1+2535 | len_9918 +2535 ,0,0.000324031,0.000068778
7-mers,query1 | len_10000 ,query1+2540 | len_9998 +2540 ,0.004303012108475933,0.000324031,0.000066073
7-mers,query1 | len_10000 ,query1+2545 | len_9981 +2545 ,0.004206520106164555,0.000324031,0.000066844
7-mers,query1 | len_10000 ,query1+2550 | len_10031 +2550 ,0.0032968679754233478,0.000324031,0.00007008
7-mers,query1 | len_10000 ,query1+2555 | len_9981 +2555 ,0.001001552406229656,0.000324031,0.000066733
7-mers,query1 | len_10000 ,query1+2560 | len_10011 +2560 ,0,0.000324031,0.00007018
7-mers,query1 | len_10000 ,query1+2565 | len_10018 +2565 ,0.0035989203239028293,0.000324031,0.000073366
7-mers,query1 | len_10000 ,query1+2570 | len_9991 +2570 ,0.0004004204414635367,0.000324031,0.000066022
7-mers,query1 | len_10000 ,query1+2575 | len_10025 +2575 ,0.0012991555488932195,0.000324031,0.000065081
7-mers,query1 | len_10000 ,query1+2580 | len_9929 +2580 ,0.0003012501882813677,0.000324031,0.000068137
7-mers,query1 | len_10000 ,query1+2585 | len_10072 +2585 ,0.0023928215353938185,0.000324031,0.000067646
7-mers,query1 | len_10000 ,query1+2590 | len_9951 +2590 ,0.00030091779928782786,0.000324031,0.000057727
7-mers,query1 | len_10000 ,query1+2595 | len_10092 +2595 ,0.0018924302788844622,0.000324031,0.000066092
7-mers,query1 | len_10000 ,query1+2600 | len_9974 +2600 ,0.003907424105801022,0.000324031,0.000060111
7-mers,query1 | len_10000 ,query1+2605 | len_9913 +2605 ,0.002210944173659615,0.000324031,0.000065852
7-mers,query1 | len_10000 ,query1+2610 | len_9937 +2610 ,0.0009033877038895859,0.000324031,0.000062306
7-mers,query1 | len_10000 ,query1+2615 | len_9931 +2615 ,0.0009036598222802349,0.000324031,0.000063247
7-mers,query1 | len_10000 ,query1+2620 | len_9932 +2620 ,0.004016064257028112,0.000324031,0.000061084
7-mers,query1 | len_10000 ,query1+2625 | len_10061 +2625 ,0.0006982891914808719,0.000324031,0.000063989
7-mers,query1 | len_10000 ,query1+2630 | len_9970 +2630 ,0.0009018939773524402,0.000324031,0.000062947
7-mers,query1 | len_10000 ,query1+2635 | len_10041 +2635 ,0.0026960906685306305,0.000324031,0.000062265
7-mers,query1 | len_10000 ,query1+2640 | len_9978 +2640 ,0.0004006811579685465,0.000324031,0.000061144
7-mers,query1 | len_10000 ,query1+2645 | len_10044 +2645 ,0.0029952076677316293,0.000324031,0.000061645
7-mers,query1 | len_10000 ,query1+2650 | len_9999 +2650 ,0.002201430930104568,0.000324031,0.000063307
7-mers,query1 | len_10000 ,query1+2655 | len_10036 +2655 ,0.0006991610067918498,0.000324031,0.000063448
7-mers,query1 | len_10000 ,query1+2660 | len_9990 +2660 ,0.005005506056662328,0.000324031,0.000062486
7-mers,query1 | len_10000 ,query1+2665 | len_10046 +2665 ,0.0030947389437955474,0.000324031,0.000061153
7-mers,query1 | len_10000 ,query1+2670 | len_10028 +2670 ,0.0033972821742605914,0.000324031,0.00006453
7-mers,query1 | len_10000 ,query1+2675 | len_9931 +2675 ,0.0006024398815201566,0.000324031,0.00005346
7-mers,query1 | len_10000 ,query1+2680 | len_9984 +2680 ,0.0012016823552974164,0.000324031,0.000057626
7-mers,query1 | len_10000 ,query1+2685 | len_9974 +2685 ,0.0008015228934976455,0.000324031,0.000058208
7-mers,query1 | len_10000 ,query1+2690 | len_9977 +2690 ,0.003305785123966942,0.000324031,0.000057016
7-mers,query1 | len_10000 ,query1+2695 | len_9969 +2695 ,0.0009019391692138097,0.000324031,0.000056525
7-mers,query1 | len_10000 ,query1+2700 | len_9936 +2700 ,0.0016061031921300944,0.000324031,0.000056104
7-mers,query1 | len_10000 ,query1+2705 | len_10034 +2705 ,0.0026970332634102486,0.000324031,0.000055433
7-mers,query1 | len_10000 ,query1+2710 | len_10020 +2710 ,0.0054978008796481405,0.000324031,0.000064169
7-mers,query1 | len_10000 ,query1+2715 | len_10028 +2715 ,0.0010991207034372502,0.000324031,0.000062415
7-mers,query1 | len_10000 ,query1+2720 | len_9964 +2720 ,0.0003007217321571772,0.000324031,0.000062997
7-mers,query1 | len_10000 ,query1+2725 | len_9972 +2725 ,0.0028056112224448897,0.000324031,0.000062516
7-mers,query1 | len_10000 ,query1+2730 | len_10046 +2730 ,0.0012977937506239393,0.000324031,0.00005936
7-mers,query1 | len_10000 ,query1+2735 | len_9911 +2735 ,0.00020101512638826072,0.000324031,0.000058358
7-mers,query1 | len_10000 ,query1+2740 | len_10032 +2740 ,0.0006993006993006993,0.000324031,0.000056054
7-mers,query1 | len_10000 ,query1+2745 | len_9944 +2745 ,0.00010034115994380895,0.000324031,0.000056525
7-mers,query1 | len_10000 ,query1+2750 | len_9966 +2750 ,0.000701613711536534,0.000324031,0.000057958
7-mers,query1 | len_10000 ,query1+2755 | len_10044 +2755 ,0.0037939297124600637,0.000324031,0.000052978
7-mers,query1 | len_10000 ,query1+2760 | len_10007 +2760 ,0.0007001750437609402,0.000324031,0.000052688
7-mers,query1 | len_10000 ,query1+2765 | len_10013 +2765 ,0.0071996400179991,0.000324031,0.000052317
7-mers,query1 | len_10000 ,query1+2770 | len_9871 +2770 ,0.0003021300166171509,0.000324031,0.000056235
7-mers,query1 | len_10000 ,query1+2775 | len_9958 +2775 ,0.000501353654868144,0.000324031,0.000062125
7-mers,query1 | len_10000 ,query1+2780 | len_10000 +2780 ,0.003301981188713228,0.000324031,0.000057697
7-mers,query1 | len_10000 ,query1+2785 | len_9986 +2785 ,0.00040052067687994393,0.000324031,0.000052899
7-mers,query1 | len_10000 ,query1+2790 | len_10031 +2790 ,0.0004995254508217194,0.000324031,0.000056745
7-mers,query1 | len_10000 ,query1+2795 | len_10113 +2795 ,0.0024874384358987115,0.000324031,0.000051235
7-mers,query1 | len_10000 ,query1+2800 | len_10017 +2800 ,0.002699325168707823,0.000324031,0.000057928
7-mers,query1 | len_10000 ,query1+2805 | len_9903 +2805 ,0.0011060278517922679,0.000324031,0.000056044
7-mers,query1 | len_10000 ,query1+2810 | len_9985 +2810 ,0.004105542482351174,0.000324031,0.00004887
7-mers,query1 | len_10000 ,query1+2815 | len_10030 +2815 ,0.005794784693775602,0.000324031,0.000049753
7-mers,query1 | len_10000 ,query1+2820 | len_10041 +2820 ,0.004393629237605472,0.000324031,0.000048961
7-mers,query1 | len_10000 ,query1+2825 | len_9872 +2825 ,0.0013091641490433031,0.000324031,0.000047669
7-mers,query1 | len_10000 ,query1+2830 | len_10000 +2830 ,0.0020012007204322593,0.000324031,0.000047768
7-mers,query1 | len_10000 ,query1+2835 | len_10035 +2835 ,0.000998851320980872,0.000324031,0.000046417
7-mers,query1 | len_10000 ,query1+2840 | len_10032 +2840 ,0.0036963036963036963,0.000324031,0.00004854
7-mers,query1 | len_10000 ,query1+2845 | len_10077 +2845 ,0.0008970844754547719,0.000324031,0.00005395
7-mers,query1 | len_10000 ,query1+2850 | len_9881 +2850 ,0.00020131863707282703,0.000324031,0.00004847
7-mers,query1 | len_10000 ,query1+2855 | len_10045 +2855 ,0.0012978585334198572,0.000324031,0.00004821
7-mers,query1 | len_10000 ,query1+2860 | len_10005 +2860 ,0.000200070024508578,0.000324031,0.000045565
7-mers,query1 | len_10000 ,query1+2865 | len_9879 +2865 ,0.00010066945185483464,0.000324031,0.000048269
7-mers,query1 | len_10000 ,query1+2870 | len_9886 +2870 ,0.0010063399416322834,0.000324031,0.00004268
7-mers,query1 | len_10000 ,query1+2875 | len_9891 +2875 ,0,0.000324031,0.000047448
7-mers,query1 | len_10000 ,query1+2880 | len_10074 +2880 ,0,0.000324031,0.000047519
7-mers,query1 | len_10000 ,query1+2885 | len_9873 +2885 ,0.0006041991843311012,0.000324031,0.000047067
7-mers,query1 | len_10000 ,query1+2890 | len_10096 +2890 ,0.0016928898625771759,0.000324031,0.000060652
7-mers,query1 | len_10000 ,query1+2895 | len_10086 +2895 ,0.0012952077313938429,0.000324031,0.000053059
7-mers,query1 | len_10000 ,query1+2900 | len_9978 +2900 ,0.003005108684764099,0.000324031,0.000047298
7-mers,query1 | len_10000 ,query1+2905 | len_10026 +2905 ,0.002598181273108824,0.000324031,0.000046426
7-mers,query1 | len_10000 ,query1+2910 | len_10046 +2910 ,0.0000998302885095338,0.000324031,0.00004818
7-mers,query1 | len_10000 ,query1+2915 | len_9964 +2915 ,0,0.000324031,0.00004341
7-mers,query1 | len_10000 ,query1+2920 | len_9943 +2920 ,0,0.000324031,0.000046517
7-mers,query1 | len_10000 ,query1+2925 | len_10083 +2925 ,0.0010961088137113248,0.000324031,0.000046837
7-mers,query1 | len_10000 ,query1+2930 | len_9972 +2930 ,0.0045090180360721445,0.000324031,0.000047308
7-mers,query1 | len_10000 ,query1+2935 | len_10100 +2935 ,0.0006969334926324173,0.000324031,0.000046115
7-mers,query1 | len_10000 ,query1+2940 | len_9944 +2940 ,0.0026088701585390327,0.000324031,0.00004806
7-mers,query1 | len_10000 ,query1+2945 | len_10089 +2945 ,0.0005976988593913434,0.000324031,0.000047818
7-mers,query1 | len_10000 ,query1+2950 | len_9982 +2950 ,0.000901352028042063,0.000324031,0.000046336
7-mers,query1 | len_10000 ,query1+2955 | len_9994 +2955 ,0.0023020718646782103,0.000324031,0.000046125
7-mers,query1 | len_10000 ,query1+2960 | len_9992 +2960 ,0.0002002002002002002,0.000324031,0.000047118
7-mers,query1 | len_10000 ,query1+2965 | len_10043 +2965 ,0.0018970595576855874,0.000324031,0.000044573
