seed_name,query_name,ref_name,estimation,query_time,ref_time
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+1995 | len_9938 +1995 ,0.0007029524000803374,0.032218543,0.033402291
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2000 | len_10035 +2000 ,0.00039974016889022135,0.032218543,0.033731992
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2005 | len_9961 +2005 ,0.0007021415316715983,0.032218543,0.03301992
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2010 | len_9968 +2010 ,0,0.032218543,0.033585246
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2015 | len_10075 +2015 ,0,0.032218543,0.033751389
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2020 | len_9989 +2020 ,0,0.032218543,0.034365878
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2025 | len_10030 +2025 ,0.00039984006397441024,0.032218543,0.033540512
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2030 | len_10037 +2030 ,0.0007994004496627529,0.032218543,0.033476862
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2035 | len_10014 +2035 ,0,0.032218543,0.034036407
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2040 | len_9996 +2040 ,0.0008010413537598879,0.032218543,0.03307274
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2045 | len_10055 +2045 ,0.00009983527180152747,0.032218543,0.033446434
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2050 | len_10028 +2050 ,0.0007997600719784065,0.032218543,0.033315186
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2055 | len_9959 +2055 ,0.00010031599538546422,0.032218543,0.033048945
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2060 | len_9967 +2060 ,0,0.032218543,0.03339104
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2065 | len_10087 +2065 ,0.000398704211313232,0.032218543,0.033680545
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2070 | len_9961 +2070 ,0.000802447464767541,0.032218543,0.03246851
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2075 | len_9918 +2075 ,0,0.032218543,0.032413697
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2080 | len_9981 +2080 ,0.0006012325266796934,0.032218543,0.032769679
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2085 | len_9915 +2085 ,0,0.032218543,0.03243614
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2090 | len_9950 +2090 ,0,0.032218543,0.032698144
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2095 | len_10036 +2095 ,0,0.032218543,0.033531726
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2100 | len_10018 +2100 ,0.0008001600320064013,0.032218543,0.033293666
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2105 | len_9951 +2105 ,0,0.032218543,0.033312412
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2110 | len_9980 +2110 ,0.0004008417677121956,0.032218543,0.033462145
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2115 | len_10005 +2115 ,0.0010008507231146475,0.032218543,0.033218004
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2120 | len_9971 +2120 ,0,0.032218543,0.0333487
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2125 | len_10102 +2125 ,0,0.032218543,0.033573815
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2130 | len_9960 +2130 ,0,0.032218543,0.03299292
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2135 | len_9920 +2135 ,0.0021107649009950748,0.032218543,0.053267428
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2140 | len_9964 +2140 ,0,0.032218543,0.039944558
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2145 | len_9962 +2145 ,0.00010030090270812437,0.032218543,0.034801019
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2150 | len_9984 +2150 ,0.00010019036168720569,0.032218543,0.033216551
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2155 | len_9969 +2155 ,0.0010026570411590715,0.032218543,0.033477453
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2160 | len_10000 +2160 ,0,0.032218543,0.033837042
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2165 | len_10038 +2165 ,0,0.032218543,0.03389966
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2170 | len_9945 +2170 ,0.0007027054158510264,0.032218543,0.03319526
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2175 | len_10010 +2175 ,0.0010006003602161296,0.032218543,0.033502861
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2180 | len_9955 +2180 ,0.00040134450408869715,0.032218543,0.033885743
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2185 | len_9976 +2185 ,0.00020046106043900973,0.032218543,0.035235658
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2190 | len_10001 +2190 ,0,0.032218543,0.033763904
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2195 | len_10057 +2195 ,0,0.032218543,0.033363198
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2200 | len_9982 +2200 ,0,0.032218543,0.033330566
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2205 | len_9988 +2205 ,0.0013022137633977762,0.032218543,0.034173546
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2210 | len_10022 +2210 ,0.0002,0.032218543,0.033366264
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2215 | len_9956 +2215 ,0.00010033109260559848,0.032218543,0.033331598
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2220 | len_10011 +2220 ,0.0008004402421331732,0.032218543,0.034259709
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2225 | len_10002 +2225 ,0.0009009009009009009,0.032218543,0.033616005
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2230 | len_9900 +2230 ,0.0005030687191870409,0.032218543,0.034341393
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2235 | len_10034 +2235 ,0,0.032218543,0.034005499
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2240 | len_10004 +2240 ,0.0015013512160944851,0.032218543,0.034249068
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2245 | len_10017 +2245 ,0,0.032218543,0.033441856
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2250 | len_10029 +2250 ,0.000099965012245714,0.032218543,0.034541881
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2255 | len_9980 +2255 ,0,0.032218543,0.033503372
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2260 | len_9999 +2260 ,0.0001001151324022626,0.032218543,0.033689854
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2265 | len_10020 +2265 ,0,0.032218543,0.034052217
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2270 | len_9991 +2270 ,0,0.032218543,0.034089507
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2275 | len_10045 +2275 ,0,0.032218543,0.033968419
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2280 | len_9862 +2280 ,0.00010080645161290323,0.032218543,0.033137623
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2285 | len_10020 +2285 ,0.00010001000100010001,0.032218543,0.033944774
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2290 | len_10042 +2290 ,0.0011988011988011988,0.032218543,0.033625102
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2295 | len_10011 +2295 ,0.00010005503026664665,0.032218543,0.033764555
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2300 | len_9951 +2300 ,0,0.032218543,0.033461574
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2305 | len_10004 +2305 ,0,0.032218543,0.033420155
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2310 | len_10053 +2310 ,0.00009984523987818881,0.032218543,0.033707357
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2315 | len_10025 +2315 ,0,0.032218543,0.033885262
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2320 | len_10052 +2320 ,0.00009985022466300549,0.032218543,0.033959963
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2325 | len_9978 +2325 ,0,0.032218543,0.034057518
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2330 | len_9942 +2330 ,0.00010040160642570282,0.032218543,0.033692419
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2335 | len_9962 +2335 ,0.00010030090270812437,0.032218543,0.033984389
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2340 | len_9980 +2340 ,0.0018037879547048803,0.032218543,0.033733697
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2345 | len_9921 +2345 ,0.00010050756319413036,0.032218543,0.03386259
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2350 | len_10016 +2350 ,0.00010003000900270081,0.032218543,0.033953051
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2355 | len_10040 +2355 ,0.0003996403237086622,0.032218543,0.03306681
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2360 | len_10013 +2360 ,0.0001000450202591166,0.032218543,0.033941348
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2365 | len_10011 +2365 ,0,0.032218543,0.033354181
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2370 | len_10018 +2370 ,0.000600120024004801,0.032218543,0.033568185
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2375 | len_9959 +2375 ,0,0.032218543,0.033775726
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2380 | len_10043 +2380 ,0.00009989511013435893,0.032218543,0.03364522
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2385 | len_9919 +2385 ,0,0.032218543,0.033598482
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2390 | len_10098 +2390 ,0,0.032218543,0.034401376
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2395 | len_10015 +2395 ,0.00100035012254289,0.032218543,0.034240292
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2400 | len_10022 +2400 ,0.0007,0.032218543,0.033603872
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2405 | len_10011 +2405 ,0.00010005503026664665,0.032218543,0.033735801
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2410 | len_10049 +2410 ,0,0.032218543,0.033867369
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2415 | len_9987 +2415 ,0.00010017530678687704,0.032218543,0.033839327
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2420 | len_10057 +2420 ,0.00009982530571499875,0.032218543,0.033535393
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2425 | len_9948 +2425 ,0.00020074274816822243,0.032218543,0.034304844
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2430 | len_10024 +2430 ,0,0.032218543,0.033568716
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2435 | len_10004 +2435 ,0,0.032218543,0.033268811
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2440 | len_10012 +2440 ,0.00020010005002501252,0.032218543,0.033577984
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2445 | len_9990 +2445 ,0,0.032218543,0.033425927
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2450 | len_10025 +2450 ,0,0.032218543,0.03345951
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2455 | len_10017 +2455 ,0,0.032218543,0.033479618
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2460 | len_10016 +2460 ,0.00040012003601080324,0.032218543,0.033343882
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2465 | len_9991 +2465 ,0,0.032218543,0.033036593
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2470 | len_9888 +2470 ,0,0.032218543,0.032645956
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2475 | len_9962 +2475 ,0.00010030090270812437,0.032218543,0.034046587
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2480 | len_9936 +2480 ,0,0.032218543,0.033153723
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2485 | len_10084 +2485 ,0,0.032218543,0.033902335
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2490 | len_9938 +2490 ,0,0.032218543,0.033497001
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2495 | len_9959 +2495 ,0,0.032218543,0.033573115
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2500 | len_9982 +2500 ,0.0001002004008016032,0.032218543,0.033716264
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2505 | len_10021 +2505 ,0.0001000050002500125,0.032218543,0.03339018
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2510 | len_9946 +2510 ,0.0001003814495081309,0.032218543,0.032999072
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2515 | len_10010 +2515 ,0.00020012007204322593,0.032218543,0.033693732
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2520 | len_10009 +2520 ,0.0029018862260469305,0.032218543,0.033341417
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2525 | len_10011 +2525 ,0.00010005503026664665,0.032218543,0.03376159
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2530 | len_10050 +2530 ,0.0004993009786299181,0.032218543,0.033907295
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2535 | len_10035 +2535 ,0.00009993504222255534,0.032218543,0.033760949
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2540 | len_10047 +2540 ,0,0.032218543,0.033915851
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2545 | len_10033 +2545 ,0.00019989006046674328,0.032218543,0.033564018
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2550 | len_9953 +2550 ,0.000200692388741157,0.032218543,0.033525865
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2555 | len_10025 +2555 ,0,0.032218543,0.033323614
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2560 | len_10035 +2560 ,0,0.032218543,0.033616626
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2565 | len_10023 +2565 ,0.0000999950002499875,0.032218543,0.033820732
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2570 | len_9976 +2570 ,0,0.032218543,0.033623881
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2575 | len_10117 +2575 ,0,0.032218543,0.034094528
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2580 | len_9959 +2580 ,0.0007022119676982494,0.032218543,0.033675919
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2585 | len_9917 +2585 ,0,0.032218543,0.033543289
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2590 | len_10023 +2590 ,0,0.032218543,0.033952029
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2595 | len_9948 +2595 ,0.00030111412225233364,0.032218543,0.03333208
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2600 | len_9991 +2600 ,0.0002003104812459312,0.032218543,0.033215681
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2605 | len_9984 +2605 ,0,0.032218543,0.033115672
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2610 | len_10128 +2610 ,0.00009947279419078882,0.032218543,0.03340593
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2615 | len_10053 +2615 ,0,0.032218543,0.033195553
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2620 | len_9987 +2620 ,0.00010017530678687704,0.032218543,0.033107306
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2625 | len_9990 +2625 ,0.00010016025641025641,0.032218543,0.032812421
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2630 | len_10033 +2630 ,0,0.032218543,0.032945822
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2635 | len_9979 +2635 ,0,0.032218543,0.033324185
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2640 | len_10043 +2640 ,0.0007991608810748714,0.032218543,0.033136942
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2645 | len_9975 +2645 ,0.0007016488748559114,0.032218543,0.032428216
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2650 | len_9976 +2650 ,0.0008018442417560389,0.032218543,0.032742549
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2655 | len_9935 +2655 ,0,0.032218543,0.033046322
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2660 | len_10092 +2660 ,0.0000996512207274539,0.032218543,0.033250496
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2665 | len_9945 +2665 ,0.00010038648797871806,0.032218543,0.033181877
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2670 | len_9954 +2670 ,0,0.032218543,0.033302655
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2675 | len_10050 +2675 ,0.00009986019572598362,0.032218543,0.033081257
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2680 | len_10018 +2680 ,0,0.032218543,0.03293944
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2685 | len_9928 +2685 ,0.0002009444388626545,0.032218543,0.032814715
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2690 | len_10011 +2690 ,0.00010005503026664665,0.032218543,0.032715568
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2695 | len_10020 +2695 ,0.001000100010001,0.032218543,0.033244996
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2700 | len_9946 +2700 ,0,0.032218543,0.0330082
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2705 | len_10061 +2705 ,0.00019961075901991118,0.032218543,0.033434484
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2710 | len_10012 +2710 ,0.0005002501250625312,0.032218543,0.034019567
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2715 | len_9968 +2715 ,0.0004010829238945152,0.032218543,0.033979932
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2720 | len_9992 +2720 ,0,0.032218543,0.033535685
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2725 | len_10017 +2725 ,0.0008002000500125031,0.032218543,0.03378264
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2730 | len_9947 +2730 ,0,0.032218543,0.033344504
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2735 | len_9982 +2735 ,0,0.032218543,0.032830455
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2740 | len_10010 +2740 ,0,0.032218543,0.033681219
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2745 | len_10031 +2745 ,0,0.032218543,0.033514304
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2750 | len_10027 +2750 ,0.00019995001249687578,0.032218543,0.033711426
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2755 | len_9949 +2755 ,0.00010036633713052642,0.032218543,0.035571133
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2760 | len_10035 +2760 ,0,0.032218543,0.033634982
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2765 | len_9949 +2765 ,0,0.032218543,0.033129519
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2770 | len_9971 +2770 ,0.00010025565191237656,0.032218543,0.033344555
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2775 | len_10086 +2775 ,0,0.032218543,0.033632628
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2780 | len_10082 +2780 ,0.00009970089730807577,0.032218543,0.034058751
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2785 | len_9972 +2785 ,0,0.032218543,0.033413154
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2790 | len_9939 +2790 ,0.00010041672942712255,0.032218543,0.033302054
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2795 | len_9911 +2795 ,0,0.032218543,0.033118117
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2800 | len_10052 +2800 ,0.0004992511233150275,0.032218543,0.033603923
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2805 | len_10072 +2805 ,0.00009975062344139652,0.032218543,0.033546445
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2810 | len_9959 +2810 ,0,0.032218543,0.03334227
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2815 | len_9998 +2815 ,0,0.032218543,0.032643032
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2820 | len_10039 +2820 ,0.0004995753609431983,0.032218543,0.03309838
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2825 | len_10087 +2825 ,0,0.032218543,0.03361817
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2830 | len_10027 +2830 ,0,0.032218543,0.034134113
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2835 | len_9957 +2835 ,0,0.032218543,0.03346982
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2840 | len_9905 +2840 ,0,0.032218543,0.033252851
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2845 | len_10053 +2845 ,0,0.032218543,0.033862932
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2850 | len_9983 +2850 ,0.00020039076198587245,0.032218543,0.033408344
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2855 | len_9993 +2855 ,0,0.032218543,0.033691709
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2860 | len_9990 +2860 ,0.00030048076923076925,0.032218543,0.033791527
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2865 | len_9940 +2865 ,0.0003012350637614218,0.032218543,0.03344858
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2870 | len_10140 +2870 ,0,0.032218543,0.033880765
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2875 | len_9998 +2875 ,0.00010012014417300761,0.032218543,0.033789293
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2880 | len_9970 +2880 ,0,0.032218543,0.03403667
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2885 | len_9907 +2885 ,0,0.032218543,0.034988414
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2890 | len_9991 +2890 ,0,0.032218543,0.033742325
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2895 | len_9979 +2895 ,0,0.032218543,0.033578195
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2900 | len_10042 +2900 ,0,0.032218543,0.033405961
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2905 | len_10018 +2905 ,0.0005001000200040008,0.032218543,0.03327309
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2910 | len_10028 +2910 ,0.00009997000899730081,0.032218543,0.03326777
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2915 | len_9966 +2915 ,0.00010028078620136381,0.032218543,0.033572334
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2920 | len_10025 +2920 ,0,0.032218543,0.034028404
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2925 | len_9938 +2925 ,0,0.032218543,0.033331981
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2930 | len_10003 +2930 ,0,0.032218543,0.033605868
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2935 | len_9984 +2935 ,0.00010019036168720569,0.032218543,0.03360174
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2940 | len_10014 +2940 ,0,0.032218543,0.033187448
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2945 | len_9993 +2945 ,0,0.032218543,0.033391012
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2950 | len_9969 +2950 ,0,0.032218543,0.032855302
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2955 | len_10113 +2955 ,0.00009954706087302773,0.032218543,0.033814261
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2960 | len_10036 +2960 ,0,0.032218543,0.033431769
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2965 | len_10038 +2965 ,0,0.032218543,0.033479109
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2970 | len_10121 +2970 ,0.00009950743818100404,0.032218543,0.033562676
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2975 | len_9987 +2975 ,0.00030052592036063113,0.032218543,0.033519325
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2980 | len_9963 +2980 ,0,0.032218543,0.033570902
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2985 | len_9969 +2985 ,0.00010026570411590716,0.032218543,0.033448591
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2990 | len_9944 +2990 ,0,0.032218543,0.033475602
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+2995 | len_9971 +2995 ,0.00020051130382475312,0.032218543,0.033630715
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3000 | len_9930 +3000 ,0,0.032218543,0.033443051
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3005 | len_10036 +3005 ,0,0.032218543,0.033574348
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3010 | len_9904 +3010 ,0,0.032218543,0.033530425
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3015 | len_9992 +3015 ,0.00010015022533800701,0.032218543,0.033953824
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3020 | len_9974 +3020 ,0.0008019246190858059,0.032218543,0.033846291
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3025 | len_9893 +3025 ,0,0.032218543,0.033221382
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3030 | len_9988 +3030 ,0.0003005108684764099,0.032218543,0.034002245
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3035 | len_10027 +3035 ,0,0.032218543,0.035242714
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3040 | len_10009 +3040 ,0,0.032218543,0.034750145
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3045 | len_9997 +3045 ,0,0.032218543,0.034496607
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3050 | len_10010 +3050 ,0,0.032218543,0.039258326
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3055 | len_10060 +3055 ,0.00009981036031540073,0.032218543,0.038169363
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3060 | len_9982 +3060 ,0.0001002004008016032,0.032218543,0.033465333
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3065 | len_10073 +3065 ,0,0.032218543,0.034223342
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3070 | len_9986 +3070 ,0,0.032218543,0.034085362
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3075 | len_9972 +3075 ,0.00010025062656641604,0.032218543,0.033670651
(2.6.5.25)-minstrobemers,query1 | len_10000 ,query1+3080 | len_9944 +3080 ,0,0.032218543,0.033738949
