ref_name,query_name,seed_name,estimation,ref_time,query_time
query1+3480,query1,(2.15.0.30)-randstrobemers,2,0.088138543,0.083899165
query1+3490,query1,(2.15.0.30)-randstrobemers,0,0.091598476,0.083899165
query1+3500,query1,(2.15.0.30)-randstrobemers,4,0.09424466,0.083899165
query1+3510,query1,(2.15.0.30)-randstrobemers,8,0.085876001,0.083899165
query1+3520,query1,(2.15.0.30)-randstrobemers,2,0.08378468,0.083899165
query1+3530,query1,(2.15.0.30)-randstrobemers,4,0.083557132,0.083899165
query1+3540,query1,(2.15.0.30)-randstrobemers,8,0.083873918,0.083899165
query1+3550,query1,(2.15.0.30)-randstrobemers,0,0.082675225,0.083899165
query1+3560,query1,(2.15.0.30)-randstrobemers,0,0.082349512,0.083899165
query1+3570,query1,(2.15.0.30)-randstrobemers,0,0.082897362,0.083899165
query1+3580,query1,(2.15.0.30)-randstrobemers,6,0.083714958,0.083899165
query1+3590,query1,(2.15.0.30)-randstrobemers,2,0.08343927,0.083899165
query1+3600,query1,(2.15.0.30)-randstrobemers,4,0.083573943,0.083899165
query1+3610,query1,(2.15.0.30)-randstrobemers,4,0.085341987,0.083899165
query1+3620,query1,(2.15.0.30)-randstrobemers,4,0.085254542,0.083899165
query1+3630,query1,(2.15.0.30)-randstrobemers,6,0.083297063,0.083899165
query1+3640,query1,(2.15.0.30)-randstrobemers,6,0.083362546,0.083899165
query1+3650,query1,(2.15.0.30)-randstrobemers,2,0.084077079,0.083899165
query1+3660,query1,(2.15.0.30)-randstrobemers,8,0.082651099,0.083899165
query1+3670,query1,(2.15.0.30)-randstrobemers,4,0.086760773,0.083899165
query1+3680,query1,(2.15.0.30)-randstrobemers,8,0.084391751,0.083899165
query1+3690,query1,(2.15.0.30)-randstrobemers,2,0.083402632,0.083899165
query1+3700,query1,(2.15.0.30)-randstrobemers,2,0.083332971,0.083899165
query1+3710,query1,(2.15.0.30)-randstrobemers,4,0.084645898,0.083899165
query1+3720,query1,(2.15.0.30)-randstrobemers,4,0.084708265,0.083899165
query1+3730,query1,(2.15.0.30)-randstrobemers,6,0.082747259,0.083899165
query1+3740,query1,(2.15.0.30)-randstrobemers,4,0.084149305,0.083899165
query1+3750,query1,(2.15.0.30)-randstrobemers,4,0.083189521,0.083899165
query1+3760,query1,(2.15.0.30)-randstrobemers,0,0.084318913,0.083899165
query1+3770,query1,(2.15.0.30)-randstrobemers,0,0.083557543,0.083899165
query1+3780,query1,(2.15.0.30)-randstrobemers,4,0.082624228,0.083899165
query1+3790,query1,(2.15.0.30)-randstrobemers,0,0.082924293,0.083899165
query1+3800,query1,(2.15.0.30)-randstrobemers,2,0.083796171,0.083899165
query1+3810,query1,(2.15.0.30)-randstrobemers,0,0.085395908,0.083899165
query1+3820,query1,(2.15.0.30)-randstrobemers,2,0.08311468,0.083899165
query1+3830,query1,(2.15.0.30)-randstrobemers,4,0.08307717,0.083899165
query1+3840,query1,(2.15.0.30)-randstrobemers,6,0.083634858,0.083899165
query1+3850,query1,(2.15.0.30)-randstrobemers,0,0.083909634,0.083899165
query1+3860,query1,(2.15.0.30)-randstrobemers,2,0.100119512,0.083899165
query1+3870,query1,(2.15.0.30)-randstrobemers,4,0.083411478,0.083899165
query1+3880,query1,(2.15.0.30)-randstrobemers,2,0.082264433,0.083899165
query1+3890,query1,(2.15.0.30)-randstrobemers,4,0.083388765,0.083899165
query1+3900,query1,(2.15.0.30)-randstrobemers,2,0.082772757,0.083899165
query1+3910,query1,(2.15.0.30)-randstrobemers,0,0.083899966,0.083899165
query1+3920,query1,(2.15.0.30)-randstrobemers,2,0.083105513,0.083899165
query1+3930,query1,(2.15.0.30)-randstrobemers,2,0.083253211,0.083899165
query1+3940,query1,(2.15.0.30)-randstrobemers,4,0.082848741,0.083899165
query1+3950,query1,(2.15.0.30)-randstrobemers,4,0.082270464,0.083899165
query1+3960,query1,(2.15.0.30)-randstrobemers,8,0.08234818,0.083899165
query1+3970,query1,(2.15.0.30)-randstrobemers,0,0.084252599,0.083899165
query1+3980,query1,(2.15.0.30)-randstrobemers,0,0.083904335,0.083899165
query1+3990,query1,(2.15.0.30)-randstrobemers,8,0.084260284,0.083899165
query1+4000,query1,(2.15.0.30)-randstrobemers,0,0.083750585,0.083899165
query1+4010,query1,(2.15.0.30)-randstrobemers,4,0.083803364,0.083899165
query1+4020,query1,(2.15.0.30)-randstrobemers,4,0.082972994,0.083899165
query1+4030,query1,(2.15.0.30)-randstrobemers,4,0.084046852,0.083899165
query1+4040,query1,(2.15.0.30)-randstrobemers,4,0.082897772,0.083899165
query1+4050,query1,(2.15.0.30)-randstrobemers,8,0.083039088,0.083899165
query1+4060,query1,(2.15.0.30)-randstrobemers,6,0.083045751,0.083899165
query1+4070,query1,(2.15.0.30)-randstrobemers,2,0.083570727,0.083899165
query1+4080,query1,(2.15.0.30)-randstrobemers,2,0.084188157,0.083899165
query1+4090,query1,(2.15.0.30)-randstrobemers,4,0.084072711,0.083899165
query1+4100,query1,(2.15.0.30)-randstrobemers,6,0.082399977,0.083899165
query1+4110,query1,(2.15.0.30)-randstrobemers,4,0.086925302,0.083899165
query1+4120,query1,(2.15.0.30)-randstrobemers,0,0.08311459,0.083899165
query1+4130,query1,(2.15.0.30)-randstrobemers,2,0.083432438,0.083899165
query1+4140,query1,(2.15.0.30)-randstrobemers,2,0.082512167,0.083899165
query1+4150,query1,(2.15.0.30)-randstrobemers,6,0.082656769,0.083899165
query1+4160,query1,(2.15.0.30)-randstrobemers,4,0.083274521,0.083899165
query1+4170,query1,(2.15.0.30)-randstrobemers,0,0.084016866,0.083899165
query1+4180,query1,(2.15.0.30)-randstrobemers,2,0.083116633,0.083899165
query1+4190,query1,(2.15.0.30)-randstrobemers,0,0.083957695,0.083899165
query1+4200,query1,(2.15.0.30)-randstrobemers,2,0.082824154,0.083899165
query1+4210,query1,(2.15.0.30)-randstrobemers,4,0.083379638,0.083899165
query1+4220,query1,(2.15.0.30)-randstrobemers,0,0.083773599,0.083899165
query1+4230,query1,(2.15.0.30)-randstrobemers,0,0.083363849,0.083899165
query1+4240,query1,(2.15.0.30)-randstrobemers,0,0.082466863,0.083899165
query1+4250,query1,(2.15.0.30)-randstrobemers,6,0.083068233,0.083899165
query1+4260,query1,(2.15.0.30)-randstrobemers,4,0.084098339,0.083899165
query1+4270,query1,(2.15.0.30)-randstrobemers,4,0.082775593,0.083899165
query1+4280,query1,(2.15.0.30)-randstrobemers,2,0.084126301,0.083899165
query1+4290,query1,(2.15.0.30)-randstrobemers,4,0.083296672,0.083899165
query1+4300,query1,(2.15.0.30)-randstrobemers,4,0.083538797,0.083899165
query1+4310,query1,(2.15.0.30)-randstrobemers,2,0.084140959,0.083899165
query1+4320,query1,(2.15.0.30)-randstrobemers,2,0.082573914,0.083899165
query1+4330,query1,(2.15.0.30)-randstrobemers,2,0.082781444,0.083899165
query1+4340,query1,(2.15.0.30)-randstrobemers,0,0.082415145,0.083899165
query1+4350,query1,(2.15.0.30)-randstrobemers,4,0.083841066,0.083899165
query1+4360,query1,(2.15.0.30)-randstrobemers,2,0.082865181,0.083899165
query1+4370,query1,(2.15.0.30)-randstrobemers,4,0.0845883,0.083899165
query1+4380,query1,(2.15.0.30)-randstrobemers,0,0.08286435,0.083899165
query1+4390,query1,(2.15.0.30)-randstrobemers,0,0.083958526,0.083899165
query1+4400,query1,(2.15.0.30)-randstrobemers,6,0.083299268,0.083899165
query1+4410,query1,(2.15.0.30)-randstrobemers,0,0.083416156,0.083899165
query1+4420,query1,(2.15.0.30)-randstrobemers,4,0.084247489,0.083899165
query1+4430,query1,(2.15.0.30)-randstrobemers,2,0.082875711,0.083899165
query1+4440,query1,(2.15.0.30)-randstrobemers,4,0.082560508,0.083899165
query1+4450,query1,(2.15.0.30)-randstrobemers,8,0.089123735,0.083899165
query1+4460,query1,(2.15.0.30)-randstrobemers,8,0.084086858,0.083899165
query1+4470,query1,(2.15.0.30)-randstrobemers,2,0.083539278,0.083899165
query1+4480,query1,(2.15.0.30)-randstrobemers,4,0.082005074,0.083899165
query1+4490,query1,(2.15.0.30)-randstrobemers,0,0.083135369,0.083899165
query1+4500,query1,(2.15.0.30)-randstrobemers,2,0.090666655,0.083899165
query1+4510,query1,(2.15.0.30)-randstrobemers,2,0.086283676,0.083899165
query1+4520,query1,(2.15.0.30)-randstrobemers,4,0.084820006,0.083899165
query1+4530,query1,(2.15.0.30)-randstrobemers,4,0.085111884,0.083899165
query1+4540,query1,(2.15.0.30)-randstrobemers,2,0.082750917,0.083899165
query1+4550,query1,(2.15.0.30)-randstrobemers,6,0.086974024,0.083899165
query1+4560,query1,(2.15.0.30)-randstrobemers,2,0.082813515,0.083899165
query1+4570,query1,(2.15.0.30)-randstrobemers,0,0.085739324,0.083899165
query1+4580,query1,(2.15.0.30)-randstrobemers,10,0.084546491,0.083899165
query1+4590,query1,(2.15.0.30)-randstrobemers,4,0.084388344,0.083899165
query1+4600,query1,(2.15.0.30)-randstrobemers,4,0.083649986,0.083899165
query1+4610,query1,(2.15.0.30)-randstrobemers,0,0.084214717,0.083899165
query1+4620,query1,(2.15.0.30)-randstrobemers,0,0.084464027,0.083899165
query1+4630,query1,(2.15.0.30)-randstrobemers,4,0.084430343,0.083899165
query1+4640,query1,(2.15.0.30)-randstrobemers,6,0.08498718,0.083899165
query1+4650,query1,(2.15.0.30)-randstrobemers,6,0.08391807,0.083899165
query1+4660,query1,(2.15.0.30)-randstrobemers,0,0.084339853,0.083899165
query1+4670,query1,(2.15.0.30)-randstrobemers,6,0.083106375,0.083899165
query1+4680,query1,(2.15.0.30)-randstrobemers,4,0.083217213,0.083899165
query1+4690,query1,(2.15.0.30)-randstrobemers,6,0.083059657,0.083899165
query1+4700,query1,(2.15.0.30)-randstrobemers,2,0.083647131,0.083899165
query1+4710,query1,(2.15.0.30)-randstrobemers,4,0.083821498,0.083899165
query1+4720,query1,(2.15.0.30)-randstrobemers,0,0.084794317,0.083899165
query1+4730,query1,(2.15.0.30)-randstrobemers,0,0.085686675,0.083899165
query1+4740,query1,(2.15.0.30)-randstrobemers,4,0.084018349,0.083899165
query1+4750,query1,(2.15.0.30)-randstrobemers,6,0.083228615,0.083899165
query1+4760,query1,(2.15.0.30)-randstrobemers,4,0.083440442,0.083899165
query1+4770,query1,(2.15.0.30)-randstrobemers,0,0.082490356,0.083899165
query1+4780,query1,(2.15.0.30)-randstrobemers,2,0.085153302,0.083899165
query1+4790,query1,(2.15.0.30)-randstrobemers,2,0.084162079,0.083899165
query1+4800,query1,(2.15.0.30)-randstrobemers,0,0.083818844,0.083899165
query1+4810,query1,(2.15.0.30)-randstrobemers,4,0.083936374,0.083899165
query1+4820,query1,(2.15.0.30)-randstrobemers,0,0.084397491,0.083899165
query1+4830,query1,(2.15.0.30)-randstrobemers,2,0.083092899,0.083899165
query1+4840,query1,(2.15.0.30)-randstrobemers,4,0.083745486,0.083899165
query1+4850,query1,(2.15.0.30)-randstrobemers,6,0.0846791,0.083899165
query1+4860,query1,(2.15.0.30)-randstrobemers,2,0.083150938,0.083899165
query1+4870,query1,(2.15.0.30)-randstrobemers,10,0.102299349,0.083899165
query1+4880,query1,(2.15.0.30)-randstrobemers,2,0.082991098,0.083899165
query1+4890,query1,(2.15.0.30)-randstrobemers,2,0.083112626,0.083899165
query1+4900,query1,(2.15.0.30)-randstrobemers,2,0.081694481,0.083899165
query1+4910,query1,(2.15.0.30)-randstrobemers,0,0.083828542,0.083899165
query1+4920,query1,(2.15.0.30)-randstrobemers,2,0.082695493,0.083899165
query1+4930,query1,(2.15.0.30)-randstrobemers,4,0.083920405,0.083899165
query1+4940,query1,(2.15.0.30)-randstrobemers,2,0.083199029,0.083899165
query1+4950,query1,(2.15.0.30)-randstrobemers,2,0.08401899,0.083899165
query1+4960,query1,(2.15.0.30)-randstrobemers,6,0.083992049,0.083899165
query1+4970,query1,(2.15.0.30)-randstrobemers,0,0.082088622,0.083899165
query1+4980,query1,(2.15.0.30)-randstrobemers,8,0.084033317,0.083899165
query1+4990,query1,(2.15.0.30)-randstrobemers,0,0.083937156,0.083899165
